"graph","embedder","pk_ratio","name"
"input_data/geometric_graphs/graph_sample_0","verse",0.973689754689755,"random geometric"
"input_data/geometric_graphs/graph_sample_8","verse",0.967317016317016,"random geometric"
"input_data/geometric_graphs/graph_sample_12","verse",0.976515873015873,"random geometric"
"input_data/geometric_graphs/graph_sample_23","verse",0.946327117327117,"random geometric"
"input_data/geometric_graphs/graph_sample_2","verse",0.965111111111111,"random geometric"
"input_data/geometric_graphs/graph_sample_31","verse",0.970891988730224,"random geometric"
"input_data/geometric_graphs/graph_sample_29","verse",0.955381007881008,"random geometric"
"input_data/geometric_graphs/graph_sample_44","verse",0.963261904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_43","verse",0.974774891774892,"random geometric"
"input_data/geometric_graphs/graph_sample_38","verse",0.948958081134552,"random geometric"
"input_data/geometric_graphs/graph_sample_35","verse",0.956769896769897,"random geometric"
"input_data/geometric_graphs/graph_sample_26","verse",0.974865079365079,"random geometric"
"input_data/geometric_graphs/graph_sample_39","verse",0.977516372516372,"random geometric"
"input_data/geometric_graphs/graph_sample_32","verse",0.958103674103674,"random geometric"
"input_data/geometric_graphs/graph_sample_37","verse",0.984181818181818,"random geometric"
"input_data/geometric_graphs/graph_sample_19","verse",0.969285714285714,"random geometric"
"input_data/geometric_graphs/graph_sample_20","verse",0.968887445887446,"random geometric"
"input_data/geometric_graphs/graph_sample_47","verse",0.973385281385281,"random geometric"
"input_data/geometric_graphs/graph_sample_28","verse",0.950209290709291,"random geometric"
"input_data/geometric_graphs/graph_sample_34","verse",0.950822510822511,"random geometric"
"input_data/geometric_graphs/graph_sample_27","verse",0.965165945165945,"random geometric"
"input_data/geometric_graphs/graph_sample_48","verse",0.943252081252081,"random geometric"
"input_data/geometric_graphs/graph_sample_4","verse",0.961275613275613,"random geometric"
"input_data/geometric_graphs/graph_sample_45","verse",0.978650072150072,"random geometric"
"input_data/geometric_graphs/graph_sample_17","verse",0.963841047841048,"random geometric"
"input_data/geometric_graphs/graph_sample_41","verse",0.973309523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_1","verse",0.973060181648417,"random geometric"
"input_data/geometric_graphs/graph_sample_21","verse",0.963627261627262,"random geometric"
"input_data/geometric_graphs/graph_sample_10","verse",0.962422355422355,"random geometric"
"input_data/geometric_graphs/graph_sample_6","verse",0.981498556998557,"random geometric"
"input_data/geometric_graphs/graph_sample_40","verse",0.968568875568876,"random geometric"
"input_data/geometric_graphs/graph_sample_15","verse",0.967071928071928,"random geometric"
"input_data/geometric_graphs/graph_sample_9","verse",0.98060101010101,"random geometric"
"input_data/geometric_graphs/graph_sample_33","verse",0.957325174825175,"random geometric"
"input_data/geometric_graphs/graph_sample_3","verse",0.965714785214785,"random geometric"
